"","DisplayString","age","Female","Male","ISO_Code"
"2484","Iceland",84,0.050039209,0.092157583,"ISL"
"2485","Iceland",85,0.056994681,0.10507493,"ISL"
"2486","Iceland",86,0.064711804,0.118796704,"ISL"
"2487","Iceland",87,0.073328614,0.132928026,"ISL"
"2488","Iceland",88,0.083135549,0.14714869,"ISL"
"2489","Iceland",89,0.094536344,0.160642834,"ISL"
"2490","Iceland",90,0.107789796,0.172654196,"ISL"
"2491","Iceland",91,0.122158292,0.185394881,"ISL"
"2492","Iceland",92,0.137488946,0.199699865,"ISL"
"2493","Iceland",93,0.15375612,0.2155599,"ISL"
"2494","Iceland",94,0.170623884,0.232606241,"ISL"
"2495","Iceland",95,0.187818456,0.250291767,"ISL"
"2496","Iceland",96,0.207224965,0.269999656,"ISL"
"2497","Iceland",97,0.229744495,0.292723496,"ISL"
"2498","Iceland",98,0.255450644,0.319432101,"ISL"
"2499","Iceland",99,0.283248077,0.352081717,"ISL"
"2500","Iceland",100,0.346983628,0.385976729,"ISL"
"2501","Israel",1,0.000269,0.000291,"ISR"
"2502","Israel",2,0.000153,0.000184,"ISR"
"2503","Israel",3,0.000119,0.00015,"ISR"
"2504","Israel",4,0.000102,0.000129,"ISR"
"2505","Israel",5,0.000101,0.00012,"ISR"
"2506","Israel",6,9.08e-05,0.00011,"ISR"
"2507","Israel",7,7.82e-05,0.000107,"ISR"
"2508","Israel",8,7.3e-05,0.000101,"ISR"
"2509","Israel",9,6.68e-05,9.63e-05,"ISR"
"2510","Israel",10,9.04e-05,8.12e-05,"ISR"
"2511","Israel",11,9e-05,8.37e-05,"ISR"
"2512","Israel",12,9.68e-05,9.41e-05,"ISR"
"2513","Israel",13,0.000107,0.000112,"ISR"
"2514","Israel",14,0.000132,0.00015,"ISR"
"2515","Israel",15,0.000136,0.000267,"ISR"
"2516","Israel",16,0.000143,0.000307,"ISR"
"2517","Israel",17,0.000146,0.000341,"ISR"
"2518","Israel",18,0.000146,0.000369,"ISR"
"2519","Israel",19,0.000144,0.00039,"ISR"
"2520","Israel",20,0.00014,0.00041,"ISR"
"2521","Israel",21,0.000139,0.000426,"ISR"
"2522","Israel",22,0.000141,0.000442,"ISR"
"2523","Israel",23,0.000148,0.000459,"ISR"
"2524","Israel",24,0.000158,0.000477,"ISR"
"2525","Israel",25,0.000171,0.000493,"ISR"
"2526","Israel",26,0.000185,0.000509,"ISR"
"2527","Israel",27,0.000199,0.000521,"ISR"
"2528","Israel",28,0.000212,0.00053,"ISR"
"2529","Israel",29,0.000224,0.000536,"ISR"
"2530","Israel",30,0.000237,0.000539,"ISR"
"2531","Israel",31,0.000255,0.000546,"ISR"
"2532","Israel",32,0.00028,0.000557,"ISR"
"2533","Israel",33,0.000312,0.000572,"ISR"
"2534","Israel",34,0.00035,0.000592,"ISR"
"2535","Israel",35,0.000393,0.000615,"ISR"
"2536","Israel",36,0.000438,0.000649,"ISR"
"2537","Israel",37,0.000484,0.000691,"ISR"
"2538","Israel",38,0.00053,0.000743,"ISR"
"2539","Israel",39,0.000576,0.000804,"ISR"
"2540","Israel",40,0.000622,0.000874,"ISR"
"2541","Israel",41,0.000669,0.000954,"ISR"
"2542","Israel",42,0.000716,0.001042996,"ISR"
"2543","Israel",43,0.000763,0.001141799,"ISR"
"2544","Israel",44,0.000811,0.001250118,"ISR"
"2545","Israel",45,0.000863,0.001372301,"ISR"
"2546","Israel",46,0.000932,0.001529138,"ISR"
"2547","Israel",47,0.001022236,0.001725168,"ISR"
"2548","Israel",48,0.001133733,0.001960741,"ISR"
"2549","Israel",49,0.001266568,0.002236286,"ISR"
"2550","Israel",50,0.001419868,0.002546739,"ISR"
"2551","Israel",51,0.00158899,0.002872165,"ISR"
"2552","Israel",52,0.001773082,0.003207398,"ISR"
"2553","Israel",53,0.001972338,0.003552871,"ISR"
"2554","Israel",54,0.002186979,0.003909052,"ISR"
"2555","Israel",55,0.002417326,0.00428016,"ISR"
"2556","Israel",56,0.002663578,0.004681387,"ISR"
"2557","Israel",57,0.00292613,0.005117434,"ISR"
"2558","Israel",58,0.003205351,0.005589465,"ISR"
"2559","Israel",59,0.003501653,0.006098813,"ISR"
"2560","Israel",60,0.003820877,0.006651802,"ISR"
"2561","Israel",61,0.004184382,0.007269685,"ISR"
"2562","Israel",62,0.004598627,0.007960052,"ISR"
"2563","Israel",63,0.005064932,0.008726242,"ISR"
"2564","Israel",64,0.005584845,0.00957217,"ISR"
"2565","Israel",65,0.006153652,0.010489494,"ISR"
"2566","Israel",66,0.006745241,0.011430348,"ISR"
"2567","Israel",67,0.007354487,0.012384606,"ISR"
"2568","Israel",68,0.007982831,0.013354944,"ISR"
"2569","Israel",69,0.008631839,0.014344181,"ISR"
"2570","Israel",70,0.009357831,0.01543391,"ISR"
"2571","Israel",71,0.010385152,0.016950194,"ISR"
"2572","Israel",72,0.011783554,0.019006121,"ISR"
"2573","Israel",73,0.013573599,0.021648639,"ISR"
"2574","Israel",74,0.015782151,0.02493935,"ISR"
"2575","Israel",75,0.018404877,0.028806944,"ISR"
"2576","Israel",76,0.021321963,0.03270813,"ISR"
"2577","Israel",77,0.024534523,0.036512247,"ISR"
"2578","Israel",78,0.028091789,0.040227427,"ISR"
"2579","Israel",79,0.032055532,0.043854091,"ISR"
"2580","Israel",80,0.03650809,0.047531606,"ISR"
"2581","Israel",81,0.041563689,0.051884532,"ISR"
"2582","Israel",82,0.047361346,0.057221223,"ISR"
"2583","Israel",83,0.054081544,0.06377595,"ISR"
"2584","Israel",84,0.061970274,0.071874334,"ISR"
"2585","Israel",85,0.071122483,0.081604001,"ISR"
"2586","Israel",86,0.080878326,0.091859205,"ISR"
"2587","Israel",87,0.091157553,0.10232029,"ISR"
"2588","Israel",88,0.102099324,0.112902666,"ISR"
"2589","Israel",89,0.113838995,0.123366523,"ISR"
"2590","Israel",90,0.126536071,0.133611872,"ISR"
"2591","Israel",91,0.140481759,0.144789545,"ISR"
"2592","Israel",92,0.155857765,0.157408645,"ISR"
"2593","Israel",93,0.172704414,0.171664424,"ISR"
"2594","Israel",94,0.190771636,0.1876999,"ISR"
"2595","Israel",95,0.209851421,0.205748515,"ISR"
"2596","Israel",96,0.231841487,0.226834135,"ISR"
"2597","Israel",97,0.257885708,0.251760455,"ISR"
"2598","Israel",98,0.288329877,0.280908423,"ISR"
"2599","Israel",99,0.322023103,0.313455538,"ISR"
"2600","Israel",100,0.355345796,0.381617732,"ISR"
"2601","Italy",1,0.000192,0.000204,"ITA"
"2602","Italy",2,0.00011,0.000132,"ITA"
"2603","Italy",3,8.66e-05,0.000109,"ITA"
"2604","Italy",4,7.5e-05,9.44e-05,"ITA"
"2605","Italy",5,8.59e-05,9.61e-05,"ITA"
"2606","Italy",6,7.71e-05,8.89e-05,"ITA"
"2607","Italy",7,6.63e-05,8.64e-05,"ITA"
"2608","Italy",8,6.2e-05,8.24e-05,"ITA"
"2609","Italy",9,5.68e-05,7.87e-05,"ITA"
"2610","Italy",10,6.48e-05,8.45e-05,"ITA"
"2611","Italy",11,6.46e-05,8.69e-05,"ITA"
"2612","Italy",12,6.98e-05,9.76e-05,"ITA"
"2613","Italy",13,7.79e-05,0.000116,"ITA"
"2614","Italy",14,9.73e-05,0.000155,"ITA"
"2615","Italy",15,9.7e-05,0.000216,"ITA"
"2616","Italy",16,0.000106,0.000248,"ITA"
"2617","Italy",17,0.000115,0.00028,"ITA"
"2618","Italy",18,0.000126,0.000311,"ITA"
"2619","Italy",19,0.000137,0.000341,"ITA"
"2620","Italy",20,0.000149,0.00037,"ITA"
"2621","Italy",21,0.000159,0.000393,"ITA"
"2622","Italy",22,0.000168,0.000409,"ITA"
"2623","Italy",23,0.000176,0.000418,"ITA"
"2624","Italy",24,0.000182,0.00042,"ITA"
"2625","Italy",25,0.000187,0.000418,"ITA"
"2626","Italy",26,0.000191,0.000419,"ITA"
"2627","Italy",27,0.000194,0.000427,"ITA"
"2628","Italy",28,0.000197,0.000441,"ITA"
"2629","Italy",29,0.000199668,0.000462,"ITA"
"2630","Italy",30,0.000203,0.000487,"ITA"
"2631","Italy",31,0.000213,0.000511,"ITA"
"2632","Italy",32,0.00023,0.000533,"ITA"
"2633","Italy",33,0.000256,0.000552,"ITA"
"2634","Italy",34,0.000289,0.000569,"ITA"
"2635","Italy",35,0.000328,0.000587,"ITA"
"2636","Italy",36,0.000368,0.000616,"ITA"
"2637","Italy",37,0.000407,0.000659,"ITA"
"2638","Italy",38,0.000446,0.000716,"ITA"
"2639","Italy",39,0.000483,0.000788,"ITA"
"2640","Italy",40,0.000522,0.000872,"ITA"
"2641","Italy",41,0.000571,0.000963,"ITA"
"2642","Italy",42,0.000631,0.001060827,"ITA"
"2643","Italy",43,0.000702,0.001164057,"ITA"
"2644","Italy",44,0.000786,0.001273241,"ITA"
"2645","Italy",45,0.000881,0.0013921,"ITA"
"2646","Italy",46,0.000985,0.001535146,"ITA"
"2647","Italy",47,0.001097425,0.001706241,"ITA"
"2648","Italy",48,0.001219309,0.001905639,"ITA"
"2649","Italy",49,0.001350253,0.002133647,"ITA"
"2650","Italy",50,0.001490633,0.00238994,"ITA"
"2651","Italy",51,0.001641353,0.002671847,"ITA"
"2652","Italy",52,0.001802825,0.002979144,"ITA"
"2653","Italy",53,0.001975194,0.003312371,"ITA"
"2654","Italy",54,0.002158624,0.003672149,"ITA"
"2655","Italy",55,0.002353897,0.004060453,"ITA"
"2656","Italy",56,0.002563119,0.004483147,"ITA"
"2657","Italy",57,0.002787146,0.004942552,"ITA"
"2658","Italy",58,0.003026272,0.005439905,"ITA"
"2659","Italy",59,0.003280825,0.005976624,"ITA"
"2660","Italy",60,0.003555257,0.006557462,"ITA"
"2661","Italy",61,0.003865781,0.007196218,"ITA"
"2662","Italy",62,0.004217292,0.00789865,"ITA"
"2663","Italy",63,0.004610761,0.008667873,"ITA"
"2664","Italy",64,0.005047317,0.009507513,"ITA"
"2665","Italy",65,0.005535795,0.010432552,"ITA"
"2666","Italy",66,0.006107582,0.011491677,"ITA"
"2667","Italy",67,0.006773011,0.012704261,"ITA"
"2668","Italy",68,0.007535554,0.014080967,"ITA"
"2669","Italy",69,0.008399391,0.015634717,"ITA"
"2670","Italy",70,0.00936456,0.017363176,"ITA"
"2671","Italy",71,0.010415601,0.019209574,"ITA"
"2672","Italy",72,0.011553482,0.021170813,"ITA"
"2673","Italy",73,0.012785066,0.023263599,"ITA"
"2674","Italy",74,0.014118393,0.025507503,"ITA"
"2675","Italy",75,0.015618402,0.027975156,"ITA"
"2676","Italy",76,0.017524094,0.030902386,"ITA"
"2677","Italy",77,0.019927083,0.034409057,"ITA"
"2678","Italy",78,0.022876363,0.038589654,"ITA"
"2679","Italy",79,0.026436511,0.043568711,"ITA"
"2680","Italy",80,0.03065849,0.049429423,"ITA"
"2681","Italy",81,0.035506816,0.056027057,"ITA"
"2682","Italy",82,0.041071423,0.063472069,"ITA"
"2683","Italy",83,0.047516465,0.072015927,"ITA"
"2684","Italy",84,0.055065033,0.082006923,"ITA"
"2685","Italy",85,0.063840077,0.093641534,"ITA"
"2686","Italy",86,0.073429756,0.106197197,"ITA"
"2687","Italy",87,0.083918197,0.119569172,"ITA"
"2688","Italy",88,0.095630052,0.133858854,"ITA"
"2689","Italy",89,0.109005609,0.149056038,"ITA"
"2690","Italy",90,0.124375922,0.165191614,"ITA"
"2691","Italy",91,0.141153835,0.183092923,"ITA"
"2692","Italy",92,0.159183158,0.202975765,"ITA"
"2693","Italy",93,0.178249754,0.224295268,"ITA"
"2694","Italy",94,0.197448085,0.245055164,"ITA"
"2695","Italy",95,0.215734699,0.262145936,"ITA"
"2696","Italy",96,0.236128536,0.278735928,"ITA"
"2697","Italy",97,0.260137292,0.296294788,"ITA"
"2698","Italy",98,0.288133634,0.315667628,"ITA"
"2699","Italy",99,0.319441012,0.34053698,"ITA"
"2700","Italy",100,0.349613689,0.383546304,"ITA"
"2701","Kazakhstan",1,0.00113004,0.001372266,"KAZ"
"2702","Kazakhstan",2,0.000595,0.000774,"KAZ"
"2703","Kazakhstan",3,0.000434,0.000586,"KAZ"
"2704","Kazakhstan",4,0.000356,0.00048,"KAZ"
"2705","Kazakhstan",5,0.000321,0.000443,"KAZ"
"2706","Kazakhstan",6,0.00028,0.000401,"KAZ"
"2707","Kazakhstan",7,0.000243,0.000374,"KAZ"
"2708","Kazakhstan",8,0.000221,0.000344,"KAZ"
"2709","Kazakhstan",9,0.000201,0.00032,"KAZ"
"2710","Kazakhstan",10,0.000218,0.000335,"KAZ"
"2711","Kazakhstan",11,0.000217,0.000331,"KAZ"
"2712","Kazakhstan",12,0.000231,0.000348,"KAZ"
"2713","Kazakhstan",13,0.000251,0.000392,"KAZ"
"2714","Kazakhstan",14,0.000296,0.000484,"KAZ"
"2715","Kazakhstan",15,0.000373,0.00058,"KAZ"
"2716","Kazakhstan",16,0.000406,0.000679,"KAZ"
"2717","Kazakhstan",17,0.000432,0.000796,"KAZ"
"2718","Kazakhstan",18,0.000452,0.000931,"KAZ"
"2719","Kazakhstan",19,0.000466,0.001083287,"KAZ"
"2720","Kazakhstan",20,0.000476,0.001248448,"KAZ"
"2721","Kazakhstan",21,0.000489,0.001407412,"KAZ"
"2722","Kazakhstan",22,0.00051,0.001555398,"KAZ"
"2723","Kazakhstan",23,0.000536,0.00169241,"KAZ"
"2724","Kazakhstan",24,0.000569,0.001818436,"KAZ"
"2725","Kazakhstan",25,0.00061,0.001940929,"KAZ"
"2726","Kazakhstan",26,0.000659,0.002089897,"KAZ"
"2727","Kazakhstan",27,0.00072,0.002273119,"KAZ"
"2728","Kazakhstan",28,0.00079,0.002490973,"KAZ"
"2729","Kazakhstan",29,0.000871,0.002743908,"KAZ"
"2730","Kazakhstan",30,0.000961,0.003025045,"KAZ"
"2731","Kazakhstan",31,0.001052248,0.003305197,"KAZ"
"2732","Kazakhstan",32,0.001144377,0.003577121,"KAZ"
"2733","Kazakhstan",33,0.001236968,0.003840917,"KAZ"
"2734","Kazakhstan",34,0.001330051,0.004096659,"KAZ"
"2735","Kazakhstan",35,0.001424129,0.004345723,"KAZ"
"2736","Kazakhstan",36,0.001521143,0.004593474,"KAZ"
"2737","Kazakhstan",37,0.001621615,0.00484138,"KAZ"
"2738","Kazakhstan",38,0.001725593,0.005089599,"KAZ"
"2739","Kazakhstan",39,0.001833132,0.00533829,"KAZ"
"2740","Kazakhstan",40,0.001945794,0.005591988,"KAZ"
"2741","Kazakhstan",41,0.002069691,0.005868568,"KAZ"
"2742","Kazakhstan",42,0.002206465,0.006173152,"KAZ"
"2743","Kazakhstan",43,0.002356274,0.006506619,"KAZ"
"2744","Kazakhstan",44,0.002519295,0.00686995,"KAZ"
"2745","Kazakhstan",45,0.002696302,0.007269959,"KAZ"
"2746","Kazakhstan",46,0.002889823,0.007731098,"KAZ"
"2747","Kazakhstan",47,0.003100716,0.008261469,"KAZ"
"2748","Kazakhstan",48,0.003329304,0.008863892,"KAZ"
"2749","Kazakhstan",49,0.003575951,0.009541624,"KAZ"
"2750","Kazakhstan",50,0.003849793,0.010303584,"KAZ"
"2751","Kazakhstan",51,0.004186491,0.011175166,"KAZ"
"2752","Kazakhstan",52,0.00459612,0.012167959,"KAZ"
"2753","Kazakhstan",53,0.005080358,0.013289714,"KAZ"
"2754","Kazakhstan",54,0.005641212,0.014549654,"KAZ"
"2755","Kazakhstan",55,0.006266032,0.015930247,"KAZ"
"2756","Kazakhstan",56,0.006896687,0.017326776,"KAZ"
"2757","Kazakhstan",57,0.007519123,0.01871469,"KAZ"
"2758","Kazakhstan",58,0.008134117,0.02009687,"KAZ"
"2759","Kazakhstan",59,0.008742392,0.021475938,"KAZ"
"2760","Kazakhstan",60,0.009375989,0.022901755,"KAZ"
"2761","Kazakhstan",61,0.01016341,0.024575401,"KAZ"
"2762","Kazakhstan",62,0.011143946,0.026573964,"KAZ"
"2763","Kazakhstan",63,0.012327845,0.028936217,"KAZ"
"2764","Kazakhstan",64,0.013727659,0.031710365,"KAZ"
"2765","Kazakhstan",65,0.015315395,0.034834832,"KAZ"
"2766","Kazakhstan",66,0.016930827,0.037862143,"KAZ"
"2767","Kazakhstan",67,0.018536569,0.040653479,"KAZ"
"2768","Kazakhstan",68,0.020137212,0.043171568,"KAZ"
"2769","Kazakhstan",69,0.021737066,0.045364121,"KAZ"
"2770","Kazakhstan",70,0.023422388,0.047344619,"KAZ"
"2771","Kazakhstan",71,0.025541707,0.049829054,"KAZ"
"2772","Kazakhstan",72,0.028230966,0.053114821,"KAZ"
"2773","Kazakhstan",73,0.031563243,0.057368974,"KAZ"
"2774","Kazakhstan",74,0.035633747,0.062811031,"KAZ"
"2775","Kazakhstan",75,0.040455496,0.069463196,"KAZ"
"2776","Kazakhstan",76,0.045706294,0.076470153,"KAZ"
"2777","Kazakhstan",77,0.051373408,0.083581712,"KAZ"
"2778","Kazakhstan",78,0.057571959,0.090753496,"KAZ"
"2779","Kazakhstan",79,0.064448636,0.097882895,"KAZ"
"2780","Kazakhstan",80,0.072095096,0.104918607,"KAZ"
"2781","Kazakhstan",81,0.080304883,0.112229331,"KAZ"
"2782","Kazakhstan",82,0.089113189,0.119871254,"KAZ"
"2783","Kazakhstan",83,0.098661519,0.127706198,"KAZ"
"2784","Kazakhstan",84,0.109114867,0.135460182,"KAZ"
"2785","Kazakhstan",85,0.120588912,0.142908102,"KAZ"
"2786","Kazakhstan",86,0.132911951,0.15065405,"KAZ"
"2787","Kazakhstan",87,0.145945125,0.158814741,"KAZ"
"2788","Kazakhstan",88,0.159384114,0.167176271,"KAZ"
"2789","Kazakhstan",89,0.172464501,0.175305134,"KAZ"
"2790","Kazakhstan",90,0.18442404,0.182795995,"KAZ"
"2791","Kazakhstan",91,0.197164413,0.190569962,"KAZ"
"2792","Kazakhstan",92,0.211450659,0.199251206,"KAZ"
"2793","Kazakhstan",93,0.227327723,0.209543525,"KAZ"
"2794","Kazakhstan",94,0.2445668,0.222859955,"KAZ"
"2795","Kazakhstan",95,0.262764032,0.241021951,"KAZ"
"2796","Kazakhstan",96,0.282876613,0.263227673,"KAZ"
"2797","Kazakhstan",97,0.305680953,0.289768547,"KAZ"
"2798","Kazakhstan",98,0.332267532,0.321745883,"KAZ"
"2799","Kazakhstan",99,0.365662427,0.360189005,"KAZ"
"2800","Kazakhstan",100,0.382326077,0.396593349,"KAZ"
"2801","Kyrgyzstan",1,0.001252748,0.001426723,"KGZ"
"2802","Kyrgyzstan",2,0.000658,0.000804,"KGZ"
"2803","Kyrgyzstan",3,0.00048,0.000609,"KGZ"
"2804","Kyrgyzstan",4,0.000393,0.000499,"KGZ"
"2805","Kyrgyzstan",5,0.000224,0.00043,"KGZ"
"2806","Kyrgyzstan",6,0.000197,0.00039,"KGZ"
"2807","Kyrgyzstan",7,0.000171,0.000365,"KGZ"
"2808","Kyrgyzstan",8,0.000157,0.000336,"KGZ"
"2809","Kyrgyzstan",9,0.000143,0.000313,"KGZ"
"2810","Kyrgyzstan",10,0.000244,0.000396,"KGZ"
"2811","Kyrgyzstan",11,0.000243,0.00039,"KGZ"
"2812","Kyrgyzstan",12,0.000258,0.000407,"KGZ"
"2813","Kyrgyzstan",13,0.000279,0.000456,"KGZ"
"2814","Kyrgyzstan",14,0.000328,0.000556,"KGZ"
"2815","Kyrgyzstan",15,0.00039,0.000505,"KGZ"
"2816","Kyrgyzstan",16,0.000419,0.000544,"KGZ"
"2817","Kyrgyzstan",17,0.000443,0.000591,"KGZ"
"2818","Kyrgyzstan",18,0.000461,0.000646,"KGZ"
"2819","Kyrgyzstan",19,0.000473,0.00071,"KGZ"
"2820","Kyrgyzstan",20,0.000481,0.000782,"KGZ"
"2821","Kyrgyzstan",21,0.000489,0.000858,"KGZ"
"2822","Kyrgyzstan",22,0.000497,0.000939,"KGZ"
"2823","Kyrgyzstan",23,0.000507,0.001023169,"KGZ"
"2824","Kyrgyzstan",24,0.000518,0.001112091,"KGZ"
"2825","Kyrgyzstan",25,0.000532,0.001205534,"KGZ"
"2826","Kyrgyzstan",26,0.000555,0.0013037,"KGZ"
"2827","Kyrgyzstan",27,0.000589,0.001406852,"KGZ"
"2828","Kyrgyzstan",28,0.000633,0.001515046,"KGZ"
"2829","Kyrgyzstan",29,0.000689,0.001628345,"KGZ"
"2830","Kyrgyzstan",30,0.000754,0.001752952,"KGZ"
"2831","Kyrgyzstan",31,0.000825,0.001914912,"KGZ"
"2832","Kyrgyzstan",32,0.000901,0.002120718,"KGZ"
"2833","Kyrgyzstan",33,0.000982,0.002370821,"KGZ"
"2834","Kyrgyzstan",34,0.001068458,0.002665771,"KGZ"
"2835","Kyrgyzstan",35,0.001161142,0.002995812,"KGZ"
"2836","Kyrgyzstan",36,0.001265512,0.003319682,"KGZ"
"2837","Kyrgyzstan",37,0.001383019,0.003627117,"KGZ"
"2838","Kyrgyzstan",38,0.001513769,0.003918169,"KGZ"
"2839","Kyrgyzstan",39,0.001657883,0.004192836,"KGZ"
"2840","Kyrgyzstan",40,0.001811712,0.004457193,"KGZ"
"2841","Kyrgyzstan",41,0.001958717,0.00473558,"KGZ"
"2842","Kyrgyzstan",42,0.002095108,0.005034632,"KGZ"
"2843","Kyrgyzstan",43,0.002220857,0.005354969,"KGZ"
"2844","Kyrgyzstan",44,0.002335921,0.005697282,"KGZ"
"2845","Kyrgyzstan",45,0.002445352,0.006061936,"KGZ"
"2846","Kyrgyzstan",46,0.002568728,0.006446561,"KGZ"
"2847","Kyrgyzstan",47,0.002711362,0.006851603,"KGZ"
"2848","Kyrgyzstan",48,0.002873508,0.007277987,"KGZ"
"2849","Kyrgyzstan",49,0.003055448,0.007726734,"KGZ"
"2850","Kyrgyzstan",50,0.003270773,0.008219502,"KGZ"
"2851","Kyrgyzstan",51,0.003570843,0.008838641,"KGZ"
"2852","Kyrgyzstan",52,0.003970379,0.009610141,"KGZ"
"2853","Kyrgyzstan",53,0.004471236,0.01054087,"KGZ"
"2854","Kyrgyzstan",54,0.005075709,0.011639108,"KGZ"
"2855","Kyrgyzstan",55,0.005773807,0.012892777,"KGZ"
"2856","Kyrgyzstan",56,0.006513318,0.014222904,"KGZ"
"2857","Kyrgyzstan",57,0.007283697,0.015614841,"KGZ"
"2858","Kyrgyzstan",58,0.008087349,0.017076448,"KGZ"
"2859","Kyrgyzstan",59,0.008926949,0.018616634,"KGZ"
"2860","Kyrgyzstan",60,0.009811162,0.020253356,"KGZ"
"2861","Kyrgyzstan",61,0.010761772,0.022025586,"KGZ"
"2862","Kyrgyzstan",62,0.011789427,0.023958276,"KGZ"
"2863","Kyrgyzstan",63,0.012899991,0.026072158,"KGZ"
"2864","Kyrgyzstan",64,0.014100273,0.028392089,"KGZ"
"2865","Kyrgyzstan",65,0.015431452,0.030909011,"KGZ"
"2866","Kyrgyzstan",66,0.017035904,0.033491907,"KGZ"
"2867","Kyrgyzstan",67,0.018970845,0.036114177,"KGZ"
"2868","Kyrgyzstan",68,0.021267484,0.038785881,"KGZ"
"2869","Kyrgyzstan",69,0.023965351,0.041516913,"KGZ"
"2870","Kyrgyzstan",70,0.027031977,0.044361965,"KGZ"
"2871","Kyrgyzstan",71,0.030173382,0.047518972,"KGZ"
"2872","Kyrgyzstan",72,0.033327528,0.051094148,"KGZ"
"2873","Kyrgyzstan",73,0.036511359,0.055169496,"KGZ"
"2874","Kyrgyzstan",74,0.039738437,0.059850424,"KGZ"
"2875","Kyrgyzstan",75,0.043109664,0.065214719,"KGZ"
"2876","Kyrgyzstan",76,0.047009919,0.071162892,"KGZ"
"2877","Kyrgyzstan",77,0.051640415,0.077767411,"KGZ"
"2878","Kyrgyzstan",78,0.057160449,0.085191548,"KGZ"
"2879","Kyrgyzstan",79,0.06378483,0.09365314,"KGZ"
"2880","Kyrgyzstan",80,0.071531083,0.10317966,"KGZ"
"2881","Kyrgyzstan",81,0.079515337,0.112840572,"KGZ"
"2882","Kyrgyzstan",82,0.087452169,0.122061086,"KGZ"
"2883","Kyrgyzstan",83,0.095228988,0.130176024,"KGZ"
"2884","Kyrgyzstan",84,0.102623092,0.136017675,"KGZ"
"2885","Kyrgyzstan",85,0.109497499,0.138766224,"KGZ"
"2886","Kyrgyzstan",86,0.116468299,0.141333426,"KGZ"
"2887","Kyrgyzstan",87,0.12362532,0.145259454,"KGZ"
"2888","Kyrgyzstan",88,0.130746131,0.151665687,"KGZ"
"2889","Kyrgyzstan",89,0.137430163,0.162352482,"KGZ"
"2890","Kyrgyzstan",90,0.143464337,0.178953306,"KGZ"
"2891","Kyrgyzstan",91,0.15025092,0.198978758,"KGZ"
"2892","Kyrgyzstan",92,0.158682311,0.221545357,"KGZ"
"2893","Kyrgyzstan",93,0.169617696,0.246021673,"KGZ"
"2894","Kyrgyzstan",94,0.184476421,0.269739416,"KGZ"
"2895","Kyrgyzstan",95,0.204827017,0.287938154,"KGZ"
"2896","Kyrgyzstan",96,0.229795827,0.30349251,"KGZ"
"2897","Kyrgyzstan",97,0.259634441,0.317141386,"KGZ"
"2898","Kyrgyzstan",98,0.294822085,0.329201508,"KGZ"
"2899","Kyrgyzstan",99,0.333815101,0.346477432,"KGZ"
"2900","Kyrgyzstan",100,0.380975013,0.396764474,"KGZ"
"2901","Lithuania",1,0.000349,0.000387,"LTU"
"2902","Lithuania",2,0.000195,0.000239,"LTU"
"2903","Lithuania",3,0.000149,0.000192,"LTU"
"2904","Lithuania",4,0.000126,0.000163,"LTU"
"2905","Lithuania",5,0.000141,8.86e-05,"LTU"
"2906","Lithuania",6,0.000125,8.19e-05,"LTU"
"2907","Lithuania",7,0.000108,7.98e-05,"LTU"
"2908","Lithuania",8,9.97e-05,7.63e-05,"LTU"
"2909","Lithuania",9,9.09e-05,7.3e-05,"LTU"
"2910","Lithuania",10,9.58e-05,0.00023,"LTU"
"2911","Lithuania",11,9.54e-05,0.00023,"LTU"
"2912","Lithuania",12,0.000103,0.000246,"LTU"
"2913","Lithuania",13,0.000113,0.000281,"LTU"
"2914","Lithuania",14,0.000139,0.000355,"LTU"
"2915","Lithuania",15,0.000197,0.000438,"LTU"
"2916","Lithuania",16,0.000213,0.000512,"LTU"
"2917","Lithuania",17,0.000223,0.000594,"LTU"
"2918","Lithuania",18,0.000226,0.000686,"LTU"
"2919","Lithuania",19,0.000221,0.000786,"LTU"
"2920","Lithuania",20,0.000211,0.000894,"LTU"
"2921","Lithuania",21,0.00021,0.001003685,"LTU"
"2922","Lithuania",22,0.00022,0.001113314,"LTU"
"2923","Lithuania",23,0.000241,0.001223184,"LTU"
"2924","Lithuania",24,0.000273,0.001333333,"LTU"
"2925","Lithuania",25,0.000315,0.001448219,"LTU"
"2926","Lithuania",26,0.000365,0.001585618,"LTU"
"2927","Lithuania",27,0.000422,0.001750149,"LTU"
"2928","Lithuania",28,0.000486,0.00194206,"LTU"
"2929","Lithuania",29,0.000557,0.002161647,"LTU"
"2930","Lithuania",30,0.000633,0.002403191,"LTU"
"2931","Lithuania",31,0.00071,0.002642707,"LTU"
"2932","Lithuania",32,0.000786,0.00287424,"LTU"
"2933","Lithuania",33,0.000861,0.003097859,"LTU"
"2934","Lithuania",34,0.000935,0.003313615,"LTU"
"2935","Lithuania",35,0.001006769,0.00353003,"LTU"
"2936","Lithuania",36,0.001073277,0.003781324,"LTU"
"2937","Lithuania",37,0.00113333,0.00407671,"LTU"
"2938","Lithuania",38,0.001186912,0.004417092,"LTU"
"2939","Lithuania",39,0.001234001,0.004803514,"LTU"
"2940","Lithuania",40,0.001284084,0.005230373,"LTU"
"2941","Lithuania",41,0.001375275,0.005671511,"LTU"
"2942","Lithuania",42,0.001517344,0.006120849,"LTU"
"2943","Lithuania",43,0.001710628,0.006579101,"LTU"
"2944","Lithuania",44,0.001955542,0.007047021,"LTU"
